Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Retail Sales People,Product ID,Location ID,Returned,Sales,Quantity,Discount,Profit
164,CA-2016-113817,7/11/2016,11/11/2016,Standard Class,MJ-17740,Anna Andreadi,OFF-BI-10004002,WA-Seattle-98115,Not,27.68,2,0.2,9.69
165,CA-2014-139892,8/9/2014,12/9/2014,Standard Class,BM-11140,Kelly Williams,OFF-AR-10004441,TX-San Antonio-78207,Not,9.94,3,0.2,2.73
166,CA-2014-139892,8/9/2014,12/9/2014,Standard Class,BM-11140,Kelly Williams,TEC-MA-10000822,TX-San Antonio-78207,Not,8159.95,8,0.4,-1359.99
167,CA-2014-139892,8/9/2014,12/9/2014,Standard Class,BM-11140,Kelly Williams,OFF-ST-10000991,TX-San Antonio-78207,Not,275.93,3,0.2,-58.63
168,CA-2014-139892,8/9/2014,12/9/2014,Standard Class,BM-11140,Kelly Williams,FUR-CH-10004287,TX-San Antonio-78207,Not,1740.06,9,0.3,-24.86
169,CA-2014-139892,8/9/2014,12/9/2014,Standard Class,BM-11140,Kelly Williams,OFF-AR-10002656,TX-San Antonio-78207,Not,32.06,6,0.2,6.81
170,CA-2014-139892,8/9/2014,12/9/2014,Standard Class,BM-11140,Kelly Williams,OFF-AP-10002518,TX-San Antonio-78207,Not,177.98,5,0.8,-453.85
171,CA-2014-139892,8/9/2014,12/9/2014,Standard Class,BM-11140,Kelly Williams,TEC-PH-10003931,TX-San Antonio-78207,Not,143.98,3,0.2,9.0
172,CA-2014-118962,5/8/2014,9/8/2014,Standard Class,CS-12130,Anna Andreadi,OFF-PA-10000659,CA-Los Angeles-90004,Not,20.94,3,0.0,9.84
173,CA-2014-118962,5/8/2014,9/8/2014,Standard Class,CS-12130,Anna Andreadi,OFF-PA-10001144,CA-Los Angeles-90004,Not,110.96,2,0.0,53.26
174,CA-2014-118962,5/8/2014,9/8/2014,Standard Class,CS-12130,Anna Andreadi,FUR-CH-10003817,CA-Los Angeles-90004,Not,340.14,7,0.2,21.26
175,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Kelly Williams,OFF-AP-10000891,IL-Chicago-60623,Not,52.45,2,0.8,-131.12
176,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Kelly Williams,OFF-LA-10003148,IL-Chicago-60623,Not,20.16,4,0.2,6.55
177,US-2017-152366,4/21/2017,4/25/2017,Second Class,SJ-20500,Kelly Williams,OFF-AP-10002684,TX-Houston-77036,Not,97.26,4,0.8,-243.16
178,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Chuck Magee,FUR-CH-10004698,OH-Newark-43055,Not,396.8,7,0.3,-11.34
179,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Chuck Magee,OFF-SU-10002189,OH-Newark-43055,Not,15.88,5,0.2,-3.77
180,CA-2015-137225,12/15/2015,12/19/2015,Standard Class,JK-15640,Chuck Magee,OFF-AR-10001940,NY-New York City-10009,Not,3.28,1,0.0,1.41
181,CA-2014-166191,5/12/2014,9/12/2014,Second Class,DK-13150,Kelly Williams,OFF-ST-10003455,IL-Decatur-62521,Not,24.82,2,0.2,1.86
182,CA-2014-166191,5/12/2014,9/12/2014,Second Class,DK-13150,Kelly Williams,TEC-AC-10004659,IL-Decatur-62521,Not,408.74,7,0.2,76.64
183,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Cassandra Brandow,TEC-PH-10003273,LA-Monroe-71203,Not,503.96,4,0.0,131.03
184,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Cassandra Brandow,TEC-PH-10004896,LA-Monroe-71203,Not,149.95,5,0.0,41.99
185,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Cassandra Brandow,TEC-AC-10002345,LA-Monroe-71203,Not,29.0,2,0.0,7.25
186,CA-2016-105018,11/28/2016,11/28/2016,Standard Class,SK-19990,Chuck Magee,OFF-BI-10001890,CT-Fairfield-6824,Not,7.16,2,0.0,3.44
187,CA-2014-123260,8/26/2014,8/30/2014,Standard Class,FM-14290,Anna Andreadi,TEC-AC-10002323,CA-Los Angeles-90032,Not,176.8,8,0.0,22.98
188,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Kelly Williams,OFF-ST-10001328,TX-Grand Prairie-75051,Not,37.22,3,0.2,3.72
189,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Kelly Williams,OFF-PA-10001950,TX-Grand Prairie-75051,Not,20.02,3,0.2,6.26
190,CA-2015-102281,12/10/2015,12/10/2015,First Class,MP-17470,Chuck Magee,FUR-BO-10002613,NY-New York City-10035,Not,899.14,4,0.2,112.39
191,CA-2015-102281,12/10/2015,12/10/2015,First Class,MP-17470,Chuck Magee,TEC-PH-10001552,NY-New York City-10035,Not,71.76,6,0.0,20.09
192,CA-2015-102281,12/10/2015,12/10/2015,First Class,MP-17470,Chuck Magee,OFF-PA-10000061,NY-New York City-10035,Not,51.84,8,0.0,24.88
193,CA-2015-102281,12/10/2015,12/10/2015,First Class,MP-17470,Chuck Magee,FUR-BO-10002545,NY-New York City-10035,Not,626.35,3,0.2,46.98
194,CA-2015-102281,12/10/2015,12/10/2015,First Class,MP-17470,Chuck Magee,OFF-AR-10003514,NY-New York City-10035,Not,19.9,5,0.0,6.57
195,CA-2015-131457,10/31/2015,10/31/2015,Standard Class,MZ-17515,Anna Andreadi,OFF-EN-10001509,CA-Redlands-92374,Not,14.28,7,0.0,6.71
196,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Chuck Magee,OFF-AR-10004685,OH-Hamilton-45011,Not,7.41,2,0.2,1.2
197,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Chuck Magee,OFF-AR-10004027,OH-Hamilton-45011,Not,6.05,3,0.2,1.59
198,CA-2017-107720,6/11/2017,11/13/2017,Standard Class,VM-21685,Chuck Magee,OFF-ST-10001414,NJ-Westfield-7090,Not,46.26,3,0.0,12.03
199,US-2017-124303,6/7/2017,7/13/2017,Standard Class,FH-14365,Chuck Magee,OFF-BI-10000343,PA-Philadelphia-19120,Not,2.95,2,0.7,-2.26
200,US-2017-124303,6/7/2017,7/13/2017,Standard Class,FH-14365,Chuck Magee,OFF-PA-10002749,PA-Philadelphia-19120,Not,16.06,3,0.2,5.82
201,CA-2017-105074,6/24/2017,6/29/2017,Standard Class,MB-17305,Chuck Magee,OFF-PA-10002666,OH-Akron-44312,Not,21.74,3,0.2,6.8
202,CA-2014-133690,3/8/2014,5/8/2014,First Class,BS-11755,Anna Andreadi,FUR-TA-10004289,CO-Denver-80219,Yes,218.75,2,0.5,-161.88
203,CA-2014-133690,3/8/2014,5/8/2014,First Class,BS-11755,Anna Andreadi,OFF-AP-10003622,CO-Denver-80219,Yes,2.6,1,0.2,0.29
204,US-2017-116701,12/17/2017,12/21/2017,Second Class,LC-17140,Kelly Williams,OFF-AP-10003217,TX-Dallas-75220,Not,66.28,2,0.8,-178.97
205,CA-2017-126382,3/6/2017,7/6/2017,Standard Class,HK-14890,Cassandra Brandow,FUR-FU-10002960,TN-Franklin-37064,Not,35.17,7,0.2,9.67
206,CA-2017-108329,9/12/2017,12/14/2017,Standard Class,LE-16810,Anna Andreadi,TEC-PH-10001918,CA-Whittier-90604,Not,444.77,4,0.2,44.48
207,CA-2017-135860,1/12/2017,7/12/2017,Standard Class,JH-15985,Kelly Williams,OFF-ST-10000642,MI-Saginaw-48601,Not,83.92,4,0.0,5.87
208,CA-2017-135860,1/12/2017,7/12/2017,Standard Class,JH-15985,Kelly Williams,TEC-PH-10001700,MI-Saginaw-48601,Not,131.98,2,0.0,35.63
209,CA-2017-135860,1/12/2017,7/12/2017,Standard Class,JH-15985,Kelly Williams,OFF-BI-10003274,MI-Saginaw-48601,Not,15.92,4,0.0,7.48
210,CA-2017-135860,1/12/2017,7/12/2017,Standard Class,JH-15985,Kelly Williams,OFF-FA-10000134,MI-Saginaw-48601,Not,52.29,9,0.0,16.21
211,CA-2017-135860,1/12/2017,7/12/2017,Standard Class,JH-15985,Kelly Williams,OFF-ST-10001522,MI-Saginaw-48601,Not,91.99,1,0.0,3.68
212,CA-2015-101007,9/2/2015,9/2/2015,Second Class,MS-17980,Kelly Williams,TEC-AC-10001266,TX-Dallas-75220,Not,20.8,2,0.2,6.5
213,CA-2015-146262,2/1/2015,9/1/2015,Standard Class,VW-21775,Chuck Magee,OFF-LA-10004544,OH-Medina-44256,Yes,23.68,2,0.2,8.88
214,CA-2015-146262,2/1/2015,9/1/2015,Standard Class,VW-21775,Chuck Magee,FUR-BO-10004695,OH-Medina-44256,Yes,452.45,5,0.5,-244.32
215,CA-2015-146262,2/1/2015,9/1/2015,Standard Class,VW-21775,Chuck Magee,TEC-PH-10002844,OH-Medina-44256,Yes,62.98,3,0.4,-14.7
216,CA-2015-146262,2/1/2015,9/1/2015,Standard Class,VW-21775,Chuck Magee,TEC-MA-10000864,OH-Medina-44256,Yes,1188.0,9,0.7,-950.4
217,CA-2015-146262,2/1/2015,9/1/2015,Standard Class,VW-21775,Chuck Magee,TEC-AC-10000109,OH-Medina-44256,Yes,89.58,2,0.2,4.48
218,CA-2016-130162,10/28/2016,10/28/2016,Standard Class,JH-15910,Anna Andreadi,OFF-ST-10001328,CA-Los Angeles-90032,Not,93.06,6,0.0,26.06
219,CA-2016-130162,10/28/2016,10/28/2016,Standard Class,JH-15910,Anna Andreadi,TEC-PH-10002563,CA-Los Angeles-90032,Not,302.38,3,0.2,22.68
220,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Chuck Magee,OFF-FA-10000585,OH-Dublin-43017,Yes,5.58,2,0.2,1.81
221,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Chuck Magee,OFF-PA-10004000,OH-Dublin-43017,Yes,22.7,6,0.2,8.23
222,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Chuck Magee,OFF-BI-10002852,OH-Dublin-43017,Yes,19.78,4,0.7,-13.84
223,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Chuck Magee,FUR-FU-10000087,OH-Dublin-43017,Yes,72.7,4,0.2,19.08
224,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Chuck Magee,TEC-MA-10001148,OH-Dublin-43017,Yes,479.99,4,0.7,-383.99
225,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Chuck Magee,OFF-AR-10001958,OH-Dublin-43017,Yes,27.17,2,0.2,2.72
226,CA-2015-163055,9/8/2015,9/8/2015,Standard Class,DS-13180,Kelly Williams,OFF-AR-10001026,MI-Detroit-48227,Not,2.2,1,0.0,0.97
227,CA-2015-163055,9/8/2015,9/8/2015,Standard Class,DS-13180,Kelly Williams,FUR-TA-10003748,MI-Detroit-48227,Not,622.45,5,0.0,136.94
228,CA-2015-163055,9/8/2015,9/8/2015,Standard Class,DS-13180,Kelly Williams,OFF-ST-10002485,MI-Detroit-48227,Not,21.98,1,0.0,0.22
229,US-2015-145436,2/28/2015,4/3/2015,Standard Class,VD-21670,Cassandra Brandow,FUR-CH-10004860,TN-Columbia-38401,Not,161.57,2,0.2,-28.27
230,US-2015-145436,2/28/2015,4/3/2015,Standard Class,VD-21670,Cassandra Brandow,FUR-CH-10004477,TN-Columbia-38401,Not,389.7,8,0.2,43.84
231,US-2014-156216,9/13/2014,9/17/2014,Standard Class,EA-14035,Cassandra Brandow,OFF-BI-10001679,NC-Charlotte-28205,Not,18.65,7,0.7,-12.43
232,US-2017-100930,7/4/2017,12/4/2017,Standard Class,CS-12400,Cassandra Brandow,FUR-TA-10001705,FL-Tampa-33614,Not,233.86,2,0.45,-102.05
233,US-2017-100930,7/4/2017,12/4/2017,Standard Class,CS-12400,Cassandra Brandow,FUR-TA-10003473,FL-Tampa-33614,Not,620.61,3,0.45,-248.25
234,US-2017-100930,7/4/2017,12/4/2017,Standard Class,CS-12400,Cassandra Brandow,OFF-BI-10001679,FL-Tampa-33614,Not,5.33,2,0.7,-3.55
235,US-2017-100930,7/4/2017,12/4/2017,Standard Class,CS-12400,Cassandra Brandow,FUR-FU-10004017,FL-Tampa-33614,Not,258.07,3,0.2,0.0
236,US-2017-100930,7/4/2017,12/4/2017,Standard Class,CS-12400,Cassandra Brandow,TEC-AC-10003832,FL-Tampa-33614,Not,617.98,3,0.2,-7.72
237,CA-2017-160514,12/11/2017,12/11/2017,Standard Class,DB-13120,Anna Andreadi,OFF-PA-10002479,CA-Santa Clara-95051,Not,10.56,2,0.0,4.75
238,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,Kelly Williams,OFF-PA-10003349,IL-Chicago-60610,Not,25.92,5,0.2,9.4
239,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,Kelly Williams,FUR-FU-10000576,IL-Chicago-60610,Not,419.68,5,0.6,-356.73
240,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,Kelly Williams,FUR-FU-10004351,IL-Chicago-60610,Not,11.69,3,0.6,-4.68
241,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,Kelly Williams,TEC-PH-10000011,IL-Chicago-60610,Not,31.98,2,0.2,11.19
242,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,Kelly Williams,FUR-TA-10002607,IL-Chicago-60610,Not,177.23,5,0.5,-120.51
243,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,Kelly Williams,FUR-FU-10002505,IL-Chicago-60610,Not,4.04,3,0.6,-2.83
244,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,Kelly Williams,OFF-AR-10004685,IL-Chicago-60610,Not,7.41,2,0.2,1.2
245,CA-2014-131926,1/6/2014,6/6/2014,Second Class,DW-13480,Kelly Williams,FUR-CH-10004063,MN-Lakeville-55044,Not,2001.86,7,0.0,580.54
246,CA-2014-131926,1/6/2014,6/6/2014,Second Class,DW-13480,Kelly Williams,OFF-ST-10002276,MN-Lakeville-55044,Not,166.72,2,0.0,41.68
247,CA-2014-131926,1/6/2014,6/6/2014,Second Class,DW-13480,Kelly Williams,OFF-PA-10004082,MN-Lakeville-55044,Not,47.88,6,0.0,23.94
248,CA-2014-131926,1/6/2014,6/6/2014,Second Class,DW-13480,Kelly Williams,OFF-AP-10002945,MN-Lakeville-55044,Not,1503.25,5,0.0,496.07
249,CA-2014-131926,1/6/2014,6/6/2014,Second Class,DW-13480,Kelly Williams,OFF-PA-10000061,MN-Lakeville-55044,Not,25.92,4,0.0,12.44
250,CA-2016-154739,10/12/2016,12/15/2016,Second Class,LH-17155,Anna Andreadi,FUR-CH-10002965,CA-San Francisco-94109,Not,321.57,2,0.2,28.14
251,CA-2016-145625,11/9/2016,11/9/2016,Standard Class,KC-16540,Anna Andreadi,OFF-PA-10004569,CA-San Diego-92037,Not,7.61,1,0.0,3.58
252,CA-2016-145625,11/9/2016,11/9/2016,Standard Class,KC-16540,Anna Andreadi,TEC-AC-10003832,CA-San Diego-92037,Not,3347.37,13,0.0,636.0
253,CA-2016-146941,10/12/2016,12/13/2016,First Class,DL-13315,Chuck Magee,OFF-ST-10001228,NY-New York City-10024,Not,80.58,6,0.0,22.56
254,CA-2016-146941,10/12/2016,12/13/2016,First Class,DL-13315,Chuck Magee,OFF-EN-10003296,NY-New York City-10024,Not,361.92,4,0.0,162.86
255,US-2015-159982,11/28/2015,11/28/2015,Standard Class,DR-12880,Kelly Williams,FUR-FU-10002505,IL-Chicago-60623,Not,12.13,9,0.6,-8.49
256,US-2015-159982,11/28/2015,11/28/2015,Standard Class,DR-12880,Kelly Williams,OFF-ST-10004804,IL-Chicago-60623,Not,82.37,2,0.2,-19.56
257,US-2015-159982,11/28/2015,11/28/2015,Standard Class,DR-12880,Kelly Williams,OFF-ST-10001590,IL-Chicago-60623,Not,53.92,5,0.2,4.04
258,US-2015-159982,11/28/2015,11/28/2015,Standard Class,DR-12880,Kelly Williams,TEC-PH-10001580,IL-Chicago-60623,Not,647.9,6,0.2,56.69
259,CA-2017-163139,1/12/2017,3/12/2017,Second Class,CC-12670,Chuck Magee,TEC-AC-10000290,NY-New York City-10009,Not,20.37,3,0.0,6.93
260,CA-2017-163139,1/12/2017,3/12/2017,Second Class,CC-12670,Chuck Magee,OFF-ST-10002790,NY-New York City-10009,Not,221.55,3,0.0,6.65
261,CA-2017-163139,1/12/2017,3/12/2017,Second Class,CC-12670,Chuck Magee,OFF-BI-10003460,NY-New York City-10009,Not,17.52,5,0.2,6.13
262,US-2017-155299,8/6/2017,12/6/2017,Standard Class,Dl-13600,Kelly Williams,OFF-AP-10002203,TX-Pasadena-77506,Not,1.62,2,0.8,-4.47
263,US-2014-106992,9/19/2014,9/21/2014,Second Class,SB-20290,Kelly Williams,TEC-MA-10000822,TX-Houston-77036,Not,3059.98,3,0.4,-510.0
264,US-2014-106992,9/19/2014,9/21/2014,Second Class,SB-20290,Kelly Williams,TEC-MA-10003353,TX-Houston-77036,Not,2519.96,7,0.4,-252.0
265,CA-2016-125318,6/6/2016,6/13/2016,Standard Class,RC-19825,Kelly Williams,TEC-PH-10001433,IL-Chicago-60610,Not,328.22,4,0.2,28.72
266,CA-2015-155040,10/11/2015,11/15/2015,Standard Class,AH-10210,Anna Andreadi,TEC-AC-10004469,CA-Brentwood-94513,Not,79.9,2,0.0,35.16
267,CA-2017-136826,6/16/2017,6/20/2017,Standard Class,CB-12535,Cassandra Brandow,OFF-AR-10003602,NC-Chapel Hill-27514,Not,14.02,3,0.2,4.73
268,CA-2016-111010,1/22/2016,1/28/2016,Standard Class,PG-18895,Chuck Magee,OFF-FA-10003472,NJ-Morristown-7960,Not,7.56,6,0.0,0.3
269,US-2017-145366,9/12/2017,12/13/2017,Standard Class,CA-12310,Chuck Magee,OFF-ST-10004180,OH-Cincinnati-45231,Not,37.21,1,0.2,-7.44
270,US-2017-145366,9/12/2017,12/13/2017,Standard Class,CA-12310,Chuck Magee,OFF-EN-10004386,OH-Cincinnati-45231,Not,57.58,3,0.2,21.59
271,CA-2017-163979,12/28/2017,2/1/2018,Second Class,KH-16690,Anna Andreadi,OFF-ST-10003208,CA-San Francisco-94110,Not,725.84,4,0.0,210.49
272,CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Anna Andreadi,TEC-AC-10003628,CA-San Francisco-94109,Not,209.93,7,0.0,92.37
273,CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Anna Andreadi,FUR-FU-10003274,CA-San Francisco-94109,Not,5.28,3,0.0,2.32
274,CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Anna Andreadi,OFF-BI-10002557,CA-San Francisco-94109,Not,10.92,3,0.2,4.1
275,CA-2017-118136,9/16/2017,9/17/2017,First Class,BB-10990,Anna Andreadi,OFF-PA-10002615,CA-Inglewood-90301,Not,8.82,2,0.0,4.06
276,CA-2017-118136,9/16/2017,9/17/2017,First Class,BB-10990,Anna Andreadi,OFF-AR-10001427,CA-Inglewood-90301,Not,5.98,1,0.0,1.55
277,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Chuck Magee,OFF-PA-10000673,PA-Philadelphia-19140,Not,11.65,2,0.2,4.08
278,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Chuck Magee,OFF-PA-10004470,PA-Philadelphia-19140,Not,18.18,4,0.2,5.91
279,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Chuck Magee,OFF-ST-10000876,PA-Philadelphia-19140,Not,59.71,6,0.2,5.97
280,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Chuck Magee,OFF-LA-10002043,PA-Philadelphia-19140,Not,24.84,3,0.2,8.69
281,US-2015-161991,9/26/2015,9/28/2015,Second Class,SC-20725,Kelly Williams,OFF-BI-10004967,TX-Houston-77070,Not,2.08,5,0.8,-3.43
282,US-2015-161991,9/26/2015,9/28/2015,Second Class,SC-20725,Kelly Williams,TEC-PH-10001760,TX-Houston-77070,Not,1114.4,7,0.2,376.11
283,CA-2015-130890,2/11/2015,6/11/2015,Standard Class,JO-15280,Anna Andreadi,FUR-TA-10002903,CA-Los Angeles-90004,Not,1038.84,5,0.2,51.94
284,CA-2015-130883,9/26/2015,9/26/2015,Standard Class,TB-21520,Anna Andreadi,OFF-PA-10000474,OR-Portland-97206,Not,141.76,5,0.2,47.84
285,CA-2015-130883,9/26/2015,9/26/2015,Standard Class,TB-21520,Anna Andreadi,TEC-AC-10001956,OR-Portland-97206,Not,239.8,5,0.2,47.96
286,CA-2015-130883,9/26/2015,9/26/2015,Standard Class,TB-21520,Anna Andreadi,OFF-PA-10004100,OR-Portland-97206,Not,31.1,6,0.2,10.89
287,CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Cassandra Brandow,OFF-BI-10000778,FL-Tamarac-33319,Not,254.06,7,0.7,-169.37
288,CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Cassandra Brandow,OFF-AP-10002684,FL-Tamarac-33319,Not,194.53,2,0.2,24.32
289,CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Cassandra Brandow,OFF-SU-10000646,FL-Tamarac-33319,Not,961.48,5,0.2,-204.31
290,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Chuck Magee,OFF-FA-10002983,OH-Columbus-43229,Not,19.1,7,0.2,6.68
291,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Chuck Magee,OFF-LA-10004689,OH-Columbus-43229,Not,18.5,8,0.2,6.24
292,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Chuck Magee,TEC-AC-10002001,OH-Columbus-43229,Not,255.98,2,0.2,54.4
293,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Chuck Magee,FUR-BO-10004709,OH-Columbus-43229,Not,86.97,3,0.5,-48.7
294,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Anna Andreadi,FUR-FU-10004091,CO-Colorado Springs-80906,Not,300.42,8,0.2,78.86
295,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Anna Andreadi,FUR-CH-10001891,CO-Colorado Springs-80906,Not,230.35,3,0.2,20.16
296,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Anna Andreadi,FUR-FU-10002918,CO-Colorado Springs-80906,Not,218.35,3,0.2,-24.56
297,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Anna Andreadi,OFF-BI-10004593,CO-Colorado Springs-80906,Not,78.6,5,0.7,-62.88
298,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Anna Andreadi,OFF-FA-10004854,CO-Colorado Springs-80906,Not,27.55,3,0.2,9.3
299,CA-2016-142545,10/28/2016,10/28/2016,Standard Class,JD-15895,Chuck Magee,OFF-PA-10002105,NJ-Belleville-7109,Not,32.4,5,0.0,15.55
300,CA-2016-142545,10/28/2016,10/28/2016,Standard Class,JD-15895,Chuck Magee,OFF-ST-10002756,NJ-Belleville-7109,Not,1082.48,8,0.0,10.82
301,CA-2016-142545,10/28/2016,10/28/2016,Standard Class,JD-15895,Chuck Magee,OFF-PA-10004243,NJ-Belleville-7109,Not,56.91,3,0.0,27.32
302,CA-2016-142545,10/28/2016,10/28/2016,Standard Class,JD-15895,Chuck Magee,FUR-FU-10001861,NJ-Belleville-7109,Not,77.6,4,0.0,38.02
303,CA-2016-142545,10/28/2016,10/28/2016,Standard Class,JD-15895,Chuck Magee,OFF-BI-10002706,NJ-Belleville-7109,Not,14.28,1,0.0,6.57
304,US-2017-152380,11/19/2017,11/23/2017,Standard Class,JH-15910,Kelly Williams,FUR-TA-10002533,IL-Chicago-60623,Not,219.08,3,0.5,-131.45
305,CA-2015-144253,4/5/2015,9/5/2015,Second Class,AS-10225,Chuck Magee,FUR-FU-10002671,NY-New York City-10024,Not,26.8,2,0.0,12.86
306,CA-2014-130960,12/30/2014,4/1/2015,Standard Class,KB-16600,Kelly Williams,OFF-AR-10003651,MI-Taylor-48180,Not,9.84,3,0.0,2.85
307,CA-2014-111003,1/6/2014,6/6/2014,Standard Class,CR-12625,Chuck Magee,OFF-BI-10001072,NJ-Lakewood-8701,Not,45.48,3,0.0,20.92
308,CA-2014-111003,1/6/2014,6/6/2014,Standard Class,CR-12625,Chuck Magee,OFF-AR-10002135,NJ-Lakewood-8701,Not,289.2,6,0.0,83.87
309,CA-2017-126774,4/15/2017,4/17/2017,First Class,SH-20395,Cassandra Brandow,OFF-AR-10002804,VA-Arlington-22204,Not,4.89,1,0.0,2.0
310,CA-2016-142902,12/9/2016,12/9/2016,Second Class,BP-11185,Anna Andreadi,FUR-FU-10001918,CO-Arvada-80004,Not,15.14,4,0.2,3.59
311,CA-2016-142902,12/9/2016,12/9/2016,Second Class,BP-11185,Anna Andreadi,FUR-CH-10004086,CO-Arvada-80004,Not,466.77,2,0.2,52.51
312,CA-2016-142902,12/9/2016,12/9/2016,Second Class,BP-11185,Anna Andreadi,FUR-FU-10001756,CO-Arvada-80004,Not,15.23,1,0.2,1.71
313,CA-2016-142902,12/9/2016,12/9/2016,Second Class,BP-11185,Anna Andreadi,OFF-LA-10000634,CO-Arvada-80004,Not,6.26,3,0.2,2.04
314,CA-2014-120887,9/27/2014,9/27/2014,Standard Class,TS-21205,Chuck Magee,FUR-FU-10001588,NJ-Hackensack-7601,Not,87.54,3,0.0,37.64
315,CA-2014-167850,9/8/2014,9/8/2014,Standard Class,AG-10525,Cassandra Brandow,TEC-PH-10002398,FL-Saint Petersburg-33710,Not,178.38,2,0.2,22.3
316,CA-2014-167850,9/8/2014,9/8/2014,Standard Class,AG-10525,Cassandra Brandow,OFF-PA-10001937,FL-Saint Petersburg-33710,Not,15.55,3,0.2,5.44
317,CA-2014-164259,12/28/2014,12/30/2014,First Class,SP-20860,Chuck Magee,OFF-AR-10003373,PA-Philadelphia-19143,Not,99.14,4,0.2,8.67
318,CA-2014-164973,4/11/2014,9/11/2014,Standard Class,NM-18445,Chuck Magee,FUR-CH-10002602,NY-New York City-10024,Not,135.88,1,0.1,24.16
319,CA-2014-164973,4/11/2014,9/11/2014,Standard Class,NM-18445,Chuck Magee,TEC-MA-10002927,NY-New York City-10024,Not,3991.98,2,0.0,1995.99
320,CA-2014-164973,4/11/2014,9/11/2014,Standard Class,NM-18445,Chuck Magee,TEC-PH-10004093,NY-New York City-10024,Not,275.94,6,0.0,80.02
321,CA-2014-164973,4/11/2014,9/11/2014,Standard Class,NM-18445,Chuck Magee,TEC-AC-10000892,NY-New York City-10024,Not,360.0,4,0.0,129.6
322,CA-2014-164973,4/11/2014,9/11/2014,Standard Class,NM-18445,Chuck Magee,OFF-ST-10002974,NY-New York City-10024,Not,43.57,1,0.0,13.07
323,CA-2014-156601,9/19/2014,9/24/2014,Standard Class,FA-14230,Anna Andreadi,OFF-FA-10000624,CA-Long Beach-90805,Not,7.16,2,0.0,3.58
324,CA-2016-162138,4/23/2016,4/27/2016,Standard Class,GK-14620,Anna Andreadi,OFF-BI-10004593,CA-Hesperia-92345,Yes,251.52,6,0.2,81.74
325,CA-2016-162138,4/23/2016,4/27/2016,Standard Class,GK-14620,Anna Andreadi,TEC-AC-10001908,CA-Hesperia-92345,Yes,99.99,1,0.0,35.0
326,CA-2017-153339,3/11/2017,5/11/2017,Second Class,DJ-13510,Cassandra Brandow,FUR-FU-10001967,TN-Murfreesboro-37130,Not,15.99,1,0.2,1.0
327,US-2016-141544,8/30/2016,8/30/2016,First Class,PO-18850,Chuck Magee,TEC-PH-10003645,PA-Philadelphia-19143,Not,290.9,3,0.4,-67.88
